ListedCoID,SecurityID,Symbol,ShortName,EndDate,IndustryName,IndustryCode,RegisterAddress,OfficeAddress,Zipcode,Secretary,SecretaryTel,SecretaryFax,SecretaryEmail,SecurityConsultant,SocialCreditCode,Sigchange,Lng,Lat,ISIN,FullName,LegalRepresentative,EstablishDate,Crcd,RegisterCapital,Website,BusinessScope
101361,201000000852 ,002136,安纳达,2017-12-31,化学原料及化学制品制造业,C26,安徽省铜陵市铜官大道南段1288号,安徽省铜陵市铜官大道南段1288号,244000,王先龙,0562-3867798,0562-3861769,th_wxl@sina.com,洪燕,91340700610436258Q,报告期内公司无收购及出售资产、吸收合并事项,117.7777204,30.91474483,CNE1000000K9,安徽安纳达钛业股份有限公司,陈书勤,2005-03-23 00:00:00.,,215020000.00 ,www.andty.com,生产和销售系列钛白粉及相关化工产品(不含危险品)。主要产品为“安纳达”牌系列钛白粉
101378,201000000853 ,002137,麦达数字,2017-12-31,互联网和相关服务,I64,广东省深圳市龙岗区宝龙工业城宝龙六路实益达科技园,广东省深圳市福田区彩田路新浩e都A座2801,518000,朱蕾,0755-29672878,0755-29672878,dmb@mindatagroup.com,陈世蓉,914403007084140579,报告期内公司无收购及出售资产、吸收合并事项,114.0697996,22.56486375,CNE1000000L7,深圳市麦达数字股份有限公司,陈亚妹,1998-06-05 00:00:00.,,579343790.00 ,www.mindatagroup.com,"数字营销行业主要产品或服务为互联网营销、社会化媒体营销、广告制作、创意策略等。制造行业主要产品或服务为LED照明光源及灯具、照明驱动电源、电子镇流器,以及应用于各种消费类电子产品贴装后的PCBA控制板,同时兼营少量高端互联网机顶盒等。"
101377,201000000854 ,002138,顺络电子,2017-12-31,计算机、通信和其他电子设备制造业,C39,广东省深圳市龙华区观澜街道大富苑工业区顺络观澜工业园,广东省深圳市龙华区观澜街道大富苑工业区顺络观澜工业园,518110,徐祖华,0755-29832586,0755-29832586,info@sunlordinc.com,任怡,914403007230315567,报告期内公司无收购及出售资产、吸收合并事项,22.73344572,114.0286662,CNE1000000M5,深圳顺络电子股份有限公司,袁金钰,2005-09-21 00:00:00.,,816615354.00 ,www.sunlordinc.com,研发、设计、生产、销售新型电子元器件;提供技术方案设计和技术转让、咨询服务;销售自产产品。
101456,201000000855 ,002139,拓邦股份,2017-12-31,电气机械及器材制造业,C38,广东省深圳市南山区高新技术产业园区清华大学研究院B区413房,广东省深圳市宝安区石岩镇塘头大道拓邦工业园,518108,文朝晖,0755-26957035,0755-26957440,wenzh@topband.com.cn,陈地剑,91440300192413773Q,报告期内公司无收购及出售资产、吸收合并事项,113.9141239,22.66823139,CNE1000005H4,深圳拓邦股份有限公司,武永强,1996-02-09 00:00:00.,,679860478.00 ,www.topband.com.cn,"电子产品、照明电器、各类电子智能控制器、电力自动化系统设备、电机及其智能控制器的研发、销售、生产(由分公司经营);动力电池、电源产品、电脑产品、集成电路、传感器、软件的技术开发与销售;国内贸易(不含专营、专控、专卖商品),经营进出口业务(法律、行政法规、国务院决定禁止的项目除外,限制的项目须取得许可后方可经营)。本公司主要产品:家用电器控制器、高效照明控制器、智能电源产品等。"
101279,201000000857 ,002140,东华科技,2017-12-31,土木工程建筑业,E48,安徽省合肥市长江西路669号高新技术产业开发区内,安徽省合肥市望江东路70号,230024,王崇桂,0551-63626566,0551-63631706,wangchonggui@chinaecec.com,孙政,91340000730032602U,报告期内公司无收购及出售资产、吸收合并事项,117.2785518,31.82845756,CNE1000005N2,东华工程科技股份有限公司,吴光美,2001-07-18 00:00:00.,,446034534.00 ,www.chinaecec.com,"化工工程、石油化工工程、建筑工程、市政工程设计、监理及工程总承包,技术开发、技术转让、产品研制、生产、销售;承包境外化工、市政及环境治理工程和境内国际招标工程,以及上述境外工程的勘测、咨询、设计和监理项目;上述境外工程所需的设备、材料出口;对外派遣实施上述境外工程所需的劳务人员;自营和代理各类商品及技术的进出口业务(以上经营范围中未取得专项审批的项目以及国家限定公司经营或禁止进口的商品和技术除外);期刊、资料出版发行、期刊广告(凭许可证经营)。"
101280,201000000858 ,002141,贤丰控股,2017-12-31,电气机械及器材制造业,C38,广东省珠海市金湾区三灶镇三灶科技工业园,广东省深圳市福田区益田路6001号太平金融大厦32楼,518017,张志刚,0755-23900666,0755-83255175,stock@sz002141.com,张艳群,91440000617503302A,"出售重大股权情况:交易对方:连上创展实业投资有限公司;被出售股权:广州丰盈基金管理有限公司2%股权;出售日:2017年04月07日;交易价格(万元):40;本期初起至出售日该股权为上市公司贡献的净利润(万元):-1.91;出售对公司的影响:出售后该子公司不再纳入公司合并报表范围;股权出售为上市公司贡献的净利润占净利润总额的比例:0.00%;股权出售定价原则:参考评估值确定;是否为关联交易:是;与交易对方的关联关系:同受最终控股公司控制;所涉及的股权是否已全部过户:是;是否按计划如期实施,如未按计划实施,应当说明原因及公司已采取的措施:是;披露日期:2017年03月29日;披露索引:巨潮资讯网(www.cninfo.com.cn)",114.0555699,22.54207504,CNE1000005S1,贤丰控股股份有限公司,陈文才,1985-01-26 00:00:00.,,1134656519.00 ,www.rosen.com.cn,"股权投资、企业管理服务、资产管理、投资咨询、投资管理、控股公司服务、企业自有资金对外投资,生产和销售电线电缆产品(各种漆包线、铜包铝线、镀锡线、三层绝缘线等)、电工电器产品、附件,技术咨询,电器机械及器材、自动化仪表及系统制造、维修、销售,金属材料加工(裸铜线、金属绞线、切割线、合金线),本公司生产所需的原辅材料、仪器仪表、机械设备、零配件及技术进出口业务(不涉及国营贸易管理商品,涉及配额、许可证管理商品的,按国家有关规定办理申请)。"
102390,201000000859 ,002142,宁波银行,2017-12-31,货币金融服务,J66,浙江省宁波市鄞州区宁东路345号,浙江省宁波市鄞州区宁东路345号,315042,俞罡,0574-87050028,0574-87050027,DSH@NBCB.COM.CN,童卓超,91330200711192037M,报告期内公司无收购及出售资产、吸收合并事项,121.6142235,29.86534116,CNE1000005P7,宁波银行股份有限公司,陆华裕,1997-04-10 00:00:00.,,5069732000.00 ,WWW.NBCB.COM.CN,"吸收公众存款;发放短期、中期和长期贷款;办理国内结算;办理票据贴现;发行金融债券;代理发行、代理兑付、承销政府债券;买卖政府债券;从事同业拆借;从事银行卡业务;提供担保;代理收付款项及代理保险业务;提供保管箱业务;办理地方财政信用周转使用资金的委托贷款业务;外汇存款、贷款、汇款;外币兑换;国际结算,结汇、售汇;同业外汇拆借;外币票据的承兑和贴现;外汇担保;经中国银行业监督管理机构、中国人民银行和国家外汇管理机关批准的其他业务。"
102391,201000000860 ,002143,印纪传媒,2017-12-31,商务服务业,L72,四川省遂宁市滨江南路666号,北京市朝阳区朝外大街26号A座25层,100020,吴冰,010-85653696,010-85653202,zhengquanbu@dmgmedia.com,刘笛,91510900754701583H,报告期内公司无收购及出售资产、吸收合并事项,116.4415297,39.92230011,CNE1000005T9,印纪娱乐传媒股份有限公司,吴冰,2003-08-22 00:00:00.,,1769834184.00 ,www.d-m-g.com,"制作、发行:专题、专栏、综艺、动画片、广播剧、电视剧;影视娱乐文化信息咨询;制作、代理、发布户内外各类广告及影视广告;企业形象策划,公关咨询;公共关系专业培训。(在取得相关行政许可后,按许可部门核定的经营项目开展经营活动,未取得相关行政许可的,不得开展经营活动)。(依法须经批准的项目,经相关部门批准后方可开展经营活动)主要产品或提供的劳务:整合营销服务和影视剧的投资、制作、发行及衍生业务。"
102392,201000000861 ,002144,宏达高科,2017-12-31,纺织业,C17,浙江省海宁市许村镇建设路118号,浙江省海宁市许村镇建设路118号,314409,朱海东,0573-87550882,0573-87552681,hdzhd2008@163.com,马强强,91330000146719376J,报告期内公司无收购及出售资产、吸收合并事项,120.3720225,30.43666869,CNE1000005W3,宏达高科控股股份有限公司,沈国甫,1997-07-24 00:00:00.,,176762528.00 ,www.zjhongda.com.cn,纺织面料、医疗器械的研发、生产和销售。产品主要有:纺织面料、医疗器械。
102393,201000000862 ,002145,中核钛白,2017-12-31,化学原料及化学制品制造业,C26,甘肃省嘉峪关市东湖国际2栋1单元401号,江苏省无锡市锡山区锡北镇张泾工业园区幸福路8号,214194,邱北,0510-83798658,0510-83799951,qiubei@sinotio2.com,,916202007190638385,报告期内公司无收购及出售资产、吸收合并事项,39.7693267,98.29521669,CNE1000005X1,中核华原钛白股份有限公司,李建锋,2001-02-23 00:00:00.,,1591821576.00 ,www.sinotio2.com,"钛白粉、硫酸亚铁、改性聚丙烯酰胺、余热发电、硫酸渣,化工新产品研制、开发、生产销售,化工工程设计,化工设备设计,加工制作,技术开发、咨询、转让、服务(国家限定的除外)。"
102394,201000000863 ,002146,荣盛发展,2017-12-31,房地产业,K70,河北省廊坊市经济技术开发区祥云道81号,河北省廊坊市经济技术开发区祥云道81号,065001,陈金海,0316-5909688,0316-5908567,dongmichu@risesun.cn,张星星,911310002360777257,报告期内公司无收购及出售资产、吸收合并事项,39.56566531,116.7689944,CNE1000005Y9,荣盛房地产发展股份有限公司,耿建明,2003-01-20 00:00:00.,,4348163851.00 ,www.risesun.cn,主要产品或服务为住宅、车库及商铺等。
102630,201000000864 ,002147,新光圆成,2017-12-31,房地产业,K70,安徽省马鞍山市经济技术开发区超山西路,安徽省马鞍山市经济技术开发区超山西路,243041,杨畅生,0555-3506934,0555-3506930,3506934@163.com,姚妮娜,91340500752955344U,出售重大股权情况:交易对方:霍尔果斯现代产业投资基金(有限合伙)、北京菊华投资基金管理中心(有限合伙);江苏立鼎投资实业有限公司;被出售股权:建德新越置业有限公司100%股权;南通一九一二文化产业发展有限公司100%股权;出售日:2017年12月27日;43096;交易价格(万元):124500;105000;本期初起至出售日该股权为上市公司贡献的净利润(万元):-4077.73;-1227.19;出售对公司的影响:有利于公司房地产业务库存去化有利于加速实现资金回笼降低运营成本符合公司发展的需要;有利于公司房地产业务库存去化有利于加速实现资金回笼降低运营成本符合公司发展的需要;股权出售为上市公司贡献的净利润占净利润总额的比例:69.36%;38.51%;股权出售定价原则:资产基础法;资产基础法;是否为关联交易:否;否;与交易对方的关联关系:无;无;所涉及的股权是否已全部过户:是;是;是否按计划如期实施如未按计划实施应当说明原因及公司已采取的措施:是;是;披露日期:2017年12月09日;2017年12月26日;披露索引:巨潮资讯网;巨潮资讯网,118.4901352,31.63463845,CNE1000005Z6,新光圆成股份有限公司,周晓光,2003-07-25 00:00:00.,,1828076415.00 ,www.xgycgroup.com,房地产的开发与销售、回转支承的生产与销售。
102444,201000000865 ,002148,北纬科技,2017-12-31,软件和信息技术服务业,I65,北京市丰台区西四环南路19号九号楼247室,北京市海淀区首体南路22号国兴大厦5层、26层,100044,黄潇,010-88356661,010-88356273,ir@bw30.com,冯晶晶,911100006336429941,"出售重大股权情况:交易对方:杭州掌盟软件股份有限公司;被出售股权:长期股权投资;出售日:2017年04月19日;交易价格(万元):5,441.73;本期初起至出售日该股权为上市公司贡献的净利润(万元):2,747.74;出售对公司的影响:推动公司战略实施和新业务发展,确保股东利益最大化;股权出售为上市公司贡献的净利润占净利润总额的比例:21.15%;股权出售定价原则:根据杭州掌盟2016年度财务报表(未经审计),公司每股净资产为4.43元。以此为基础,综合考虑掌盟所处行业和未来发展,参考杭州掌盟最近一次股票交易成交价格,确定本次转让价格不低于每股8.13元;是否为关联交易:否;与交易对方的关联关系:无;所涉及的股权是否已全部过户:是;是否按计划如期实施,如未按计划实施,应当说明原因及公司已采取的措施:是;披露日期:2017年04月19日;披露索引:2017-025",39.87176456,116.2790814,CNE100000676,北京北纬通信科技股份有限公司,傅乐民,2001-12-20 00:00:00.,,567351127.00 ,www.bisp.com,"移动通信转售业务;因特网信息服务业务(除新闻、出版、教育、医疗保健、药品、医疗器械和BBS以外的内容);利用互联网经营游戏产品运营、网络游戏虚拟货币发行;第二类增值电信业务中的呼叫中心业务、信息服务业务(不含固定网电话信息服务和互联网信息服务)(增值电信业务经营许可证有效期至2019年09月12日);技术开发、技术推广、技术咨询、技术服务、技术培训;设计、制作、代理、发布广告;承办展览展示活动;经济信息咨询;货物进出口、技术进出口、代理进出口;销售电子产品、器件和元件、计算机、软件及辅助设备、通讯设备、广播电视设备;计算机系统服务;演出经纪;从事互联网文化活动。(企业依法自主选择经营项目,开展经营活动;从事互联网文化活动以及依法须经批准的项目,经相关部门批准后依批准的内容开展经营活动;不得从事本市产业政策禁止和限制类项目的经营活动。)"
